antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'PASTRY', 'NUTRITION', 'DRUG GM'})",frozenset({'GROCERY'}),0.011017425519955031,0.9477234401349073,0.010792580101180439,0.9795918367346939,1.0336262618926573,1.0,0.00035110768597853594,2.5615514333895404,0.03289473684210513,0.011385199240986717,0.6096115865701113,0.4954898685452829
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'DELI'})",frozenset({'GROCERY'}),0.010905002810567735,0.9477234401349073,0.010680157391793142,0.979381443298969,1.0334042631250686,1.0,0.0003452306134810561,2.535413153456992,0.03268087244708723,0.011266603415559772,0.6055869637512461,0.4953253598464003
"frozenset({' ', 'DRUG GM', 'PRODUCE'})",frozenset({'GROCERY'}),0.016301292861157952,0.9477234401349073,0.015964024732996067,0.9793103448275864,1.0333292428518839,1.0,0.0005149073839728468,2.5267003934795036,0.03278873239436637,0.016838610221747895,0.6042269187986684,0.4980774737186568
"frozenset({'MEAT-PCKGD', ' '})",frozenset({'GROCERY'}),0.01551433389544688,0.9477234401349073,0.01517706576728499,0.9782608695652174,1.032221878384651,1.0,0.00047376787649047736,2.404721753794267,0.0317079669597655,0.016008537886873,0.5841514726507714,0.4971375522203311
"frozenset({'PASTRY', 'NUTRITION', 'PRODUCE'})",frozenset({'GROCERY'}),0.01551433389544688,0.9477234401349073,0.01517706576728499,0.9782608695652174,1.032221878384651,1.0,0.00047376787649047736,2.404721753794267,0.0317079669597655,0.016008537886873,0.5841514726507714,0.4971375522203311
"frozenset({' ', 'DELI'})",frozenset({'GROCERY'}),0.010230466554243957,0.9477234401349073,0.010005621135469364,0.978021978021978,1.0319698095498806,1.0,0.00030996817849617,2.378583473861715,0.031299613556656995,0.010555028462998101,0.5795817086139659,0.49428975532178376
"frozenset({'MEAT', 'PRODUCE'})",frozenset({'GROCERY'}),0.20224845418774592,0.9477234401349073,0.19775154581225407,0.9777654252362423,1.0316991052759639,1.0,0.0060759450474763,2.3511382799325418,0.03851468017917825,0.2076741440377804,0.574674102099732,0.5932124872325932
frozenset({'MEAT'}),frozenset({'GROCERY'}),0.2983698707138842,0.9477234401349073,0.29117481731309725,0.975885455915599,1.0297154365799825,1.0,0.008402697007527382,2.16784359190556,0.04112980607132181,0.3049211207911467,0.5387121083209752,0.6415607588000296
"frozenset({'PASTRY', 'PRODUCE'})",frozenset({'GROCERY'}),0.09949409780775717,0.9477234401349073,0.09702079820123664,0.975141242937853,1.0289301727084463,1.0,0.002727909553750088,2.1029434309366737,0.03122328260011017,0.10210601041173685,0.5244760342628003,0.5387568610893299
"frozenset({'NUTRITION', 'PRODUCE'})",frozenset({'GROCERY'}),0.06700393479482855,0.9477234401349073,0.06509274873524452,0.9714765100671142,1.0250632926508874,1.0,0.0015915491489146005,1.8327546870350233,0.026206416029898275,0.06854504557831183,0.4543732409612491,0.5200798920442332
"frozenset({'DRUG GM', 'PRODUCE'})",frozenset({'GROCERY'}),0.265654862282181,0.9477234401349073,0.2577852726250703,0.970376639864579,1.0239027534514151,1.0,0.006017932654436675,1.7647072994459205,0.031789887965423175,0.2697647058823529,0.43333378837726905,0.6211906924115304
"frozenset({'SALAD BAR', 'DRUG GM', 'PRODUCE'})",frozenset({'GROCERY'}),0.010680157391793142,0.9477234401349073,0.010342889263631253,0.968421052631579,1.0218392957482674,1.0,0.00022105375909879828,1.6554243957279369,0.021603260869565214,0.010909522115498635,0.395925297113752,0.4896672285696448
frozenset({'PRODUCE'}),frozenset({'GROCERY'}),0.5008431703204047,0.9477234401349073,0.483867341202923,0.9661054994388328,1.0193960163117934,1.0,0.009206528858795804,1.5423316172118444,0.038118218125188605,0.5015732432117469,0.35163100539444714,0.7383315160302112
"frozenset({'NUTRITION', 'DELI'})",frozenset({'GROCERY'}),0.02473299606520517,0.9477234401349073,0.0238336143901068,0.9636363636363636,1.0167906826269815,1.0,0.0003935742743474309,1.4376053962900492,0.016932195095427077,0.025124437070395824,0.3043988269794715,0.494392321794457
"frozenset({'MISC SALES TRAN', 'PRODUCE'})",frozenset({'GROCERY'}),0.011242270938729624,0.9477234401349073,0.010792580101180439,0.96,1.0129537366548043,1.0,0.00013801641219890644,1.3069139966273169,0.012933484934621922,0.01138249940716149,0.23483870967741827,0.48569395017793593
"frozenset({'MEAT', 'NUTRITION', 'DELI'})",frozenset({'PRODUCE'}),0.010905002810567735,0.5008431703204047,0.01045531197301855,0.9587628865979381,1.9142976153285431,1.0,0.0049936157930208815,12.104553119730165,0.48288100668040385,0.02085669432608208,0.9173864586235719,0.48981915373667945
"frozenset({'MEAT', 'NUTRITION', 'GROCERY', 'DELI'})",frozenset({'PRODUCE'}),0.010792580101180439,0.5008431703204047,0.010342889263631253,0.9583333333333333,1.9134399551066217,1.0,0.004937499229819128,11.979763912310267,0.48258942468758803,0.020632428795694102,0.9165259009009008,0.4894921436588103
"frozenset({'PASTRY', 'NUTRITION'})",frozenset({'GROCERY'}),0.018324901630129287,0.9477234401349073,0.017537942664418212,0.9570552147239263,1.0098465166037158,1.0,0.0001710038513783145,1.2172970368585851,0.009932520525740795,0.01848998459167951,0.17850781713833158,0.48778027640110905
"frozenset({'DRUG GM', 'DELI'})",frozenset({'GROCERY'}),0.10489038785834738,0.9477234401349073,0.10028105677346824,0.9560557341907825,1.008791904582089,1.0,0.0008739775552705498,1.1896104964422338,0.009736551309302151,0.10530043678432298,0.15938872177851623,0.5309341541653794
"frozenset({'NUTRITION', 'DRUG GM'})",frozenset({'GROCERY'}),0.05564924114671164,0.9477234401349073,0.05317594154019112,0.9555555555555555,1.008264136022143,1.0,0.0004358512797325298,1.1762225969645845,0.008679401993355351,0.05596308566019877,0.14982078853046427,0.5058323448003162
"frozenset({'PASTRY', 'DRUG GM', 'DELI'})",frozenset({'GROCERY'}),0.0299044406970208,0.9477234401349073,0.028555368184373243,0.9548872180451128,1.0075589329194874,1.0,0.00021422877168236765,1.1587970770095553,0.007733489797724713,0.030087656953328594,0.13703613873393117,0.49250885220167856
"frozenset({'SEAFOOD', 'PRODUCE'})",frozenset({'GROCERY'}),0.014839797639123103,0.9477234401349073,0.014165261382799325,0.9545454545454545,1.0071983176965382,1.0,0.00010123731334370223,1.150084317032038,0.007254527966612777,0.014935988620199145,0.13049853372433834,0.48474603688126816
frozenset({'DELI'}),frozenset({'GROCERY'}),0.1942664418212479,0.9477234401349073,0.18527262507026418,0.9537037037037036,1.0063101357585342,1.0,0.0011617645246633224,1.1291736930860004,0.007782433239727379,0.1936545240893067,0.11439665471923306,0.5745979965730855
"frozenset({'SEAFOOD', 'DRUG GM'})",frozenset({'GROCERY'}),0.011579539066891511,0.9477234401349073,0.011017425519955031,0.9514563106796118,1.0039387762153198,1.0,4.3224920304053144e-05,1.076897133220913,0.003969285621436923,0.011618257261410789,0.07140620106483134,0.48154072947978216
"frozenset({'MEAT', 'NUTRITION', 'DELI'})","frozenset({'GROCERY', 'PRODUCE'})",0.010905002810567735,0.483867341202923,0.010342889263631253,0.9484536082474226,1.9601521480856934,1.0,0.005066314547871441,10.012973580663285,0.49523607143916104,0.021350661406358783,0.900129567710918,0.48491453646571875
frozenset({'PASTRY'}),frozenset({'GROCERY'}),0.16863406408094436,0.9477234401349073,0.15907813378302418,0.9433333333333334,0.9953677342823251,1.0,-0.0007403215516988138,0.9225275270310483,-0.005566642908054229,0.16617733411626542,-0.08397849462365606,0.5555931198102017
"frozenset({'PASTRY', 'DRUG GM'})",frozenset({'GROCERY'}),0.08712759977515458,0.9477234401349073,0.08218100056211354,0.9432258064516128,0.9952542762025024,1.0,-0.0003918680274933306,0.9207803158056088,-0.005196317913093112,0.0862638659428841,-0.08603537981269763,0.5149699613515478
"frozenset({'PASTRY', 'DELI'})",frozenset({'GROCERY'}),0.051152332771219784,0.9477234401349073,0.048229342327150086,0.942857142857143,0.9948652770716828,1.0,-0.00024892245771588467,0.914839797639124,-0.0054100380309604025,0.050733207190160834,-0.09308755760368548,0.4968734112862227
frozenset({'NUTRITION'}),frozenset({'GROCERY'}),0.09432265317594155,0.9477234401349073,0.08881394041596402,0.9415971394517282,0.9935357716990655,1.0,-0.0005778489345910354,0.8951027291186274,-0.007132649813727492,0.09317136454770608,-0.11719020339113571,0.5176550347317953
frozenset({'DRUG GM'}),frozenset({'GROCERY'}),0.5766160764474424,0.9477234401349073,0.5414277684092187,0.9389744589588614,0.9907684237768769,1.0,-0.005044803198644088,0.856634107182303,-0.021533532806012126,0.5508406725380305,-0.16735954314178006,0.7551337300725505
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'GROCERY', 'DELI'})",frozenset({'PRODUCE'}),0.010680157391793142,0.5008431703204047,0.010005621135469364,0.9368421052631578,1.870529860003544,1.0,0.004656537247842782,7.9033164699269145,0.47041624106230845,0.019950683703205557,0.8734708392603128,0.47840982928702225
frozenset({'SEAFOOD'}),frozenset({'GROCERY'}),0.019336706014614954,0.9477234401349073,0.018100056211354694,0.936046511627907,0.9876789704543574,1.0,-0.00022579333369354346,0.8174152997087225,-0.01256092382026467,0.01907356948228883,-0.22336834208552211,0.47757248475820024
"frozenset({'SALAD BAR', 'PRODUCE'})",frozenset({'GROCERY'}),0.01944912872400225,0.9477234401349073,0.018100056211354694,0.9306358381502889,0.9819698434575113,1.0,-0.0003323389705833582,0.7536537380550858,-0.018381209294132304,0.019071310116086235,-0.3268692895767316,0.4748671480193912
"frozenset({'MEAT-PCKGD', 'MEAT', 'NUTRITION', 'DRUG GM'})","frozenset({'GROCERY', 'PRODUCE'})",0.012816188870151771,0.483867341202923,0.0119168071950534,0.9298245614035087,1.921651829387595,1.0,0.005715471962098569,7.354890387858335,0.48584099889770577,0.024582560296846006,0.8640360430590742,0.4772264070958064
"frozenset({'MEAT-PCKGD', 'MEAT', 'NUTRITION', 'DRUG GM'})",frozenset({'PRODUCE'}),0.012816188870151771,0.5008431703204047,0.0119168071950534,0.9298245614035087,1.8565184003780493,1.0,0.0054979065299015015,7.112984822934222,0.46734695193094866,0.02375084024198969,0.8594120436225697,0.4768090259318329
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'MEAT', 'GROCERY', 'DRUG GM'})",frozenset({'PRODUCE'}),0.012816188870151771,0.5008431703204047,0.0119168071950534,0.9298245614035087,1.8565184003780493,1.0,0.0054979065299015015,7.112984822934222,0.46734695193094866,0.02375084024198969,0.8594120436225697,0.4768090259318329
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'DELI'})",frozenset({'PRODUCE'}),0.010905002810567735,0.5008431703204047,0.01011804384485666,0.9278350515463917,1.8525460793502029,1.0,0.004656347664858992,6.916887496988671,0.4652761991361673,0.02017032720753026,0.8554263025912509,0.47401853587420595
"frozenset({'MEAT-PCKGD', 'MEAT', 'NUTRITION'})",frozenset({'PRODUCE'}),0.016863406408094434,0.5008431703204047,0.01551433389544688,0.92,1.836902356902357,1.0,0.007068411967615434,6.239460370994944,0.4634200909836677,0.030893216924110137,0.8397297297297298,0.4754882154882155
"frozenset({'MEAT-PCKGD', 'MEAT', 'NUTRITION', 'GROCERY'})",frozenset({'PRODUCE'}),0.016750983698707138,0.5008431703204047,0.015401911186059583,0.9194630872483222,1.835830339186044,1.0,0.007012295404413681,6.197863968521642,0.46304379395127027,0.030669353033355724,0.8386540903319427,0.4751075256668098
"frozenset({'MEAT-PCKGD', 'NUTRITION', 'DELI'})","frozenset({'GROCERY', 'PRODUCE'})",0.010905002810567735,0.483867341202923,0.010005621135469364,0.9175257731958762,1.896234143256812,1.0,0.004729046419709552,6.258108487914555,0.4778499199256214,0.020640074211502782,0.8402073083374689,0.46910210592879314
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM'})","frozenset({'GROCERY', 'PRODUCE'})",0.02214727374929736,0.483867341202923,0.02023608768971332,0.9137055837563451,1.8883390259090822,1.0,0.009519745225747516,5.9810666931190655,0.4810888837791574,0.04165702383707475,0.832805743304877,0.47776357254731755
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM'})",frozenset({'PRODUCE'}),0.02214727374929736,0.5008431703204047,0.02023608768971332,0.9137055837563451,1.824334717735733,1.0,0.009143776891161356,5.784346790992955,0.4620889859737871,0.040250447227191406,0.8271196323226779,0.4770548120801928
"frozenset({'MEAT', 'NUTRITION', 'DRUG GM', 'GROCERY'})",frozenset({'PRODUCE'}),0.02214727374929736,0.5008431703204047,0.02023608768971332,0.9137055837563451,1.824334717735733,1.0,0.009143776891161356,5.784346790992955,0.4620889859737871,0.040250447227191406,0.8271196323226779,0.4770548120801928
"frozenset({'MEAT-PCKGD', 'MEAT', 'NUTRITION'})","frozenset({'GROCERY', 'PRODUCE'})",0.016863406408094434,0.483867341202923,0.015401911186059583,0.9133333333333333,1.8875697026022304,1.0,0.007242259563750596,5.955376832273965,0.4782837325186864,0.03173500115821172,0.832084513177957,0.47258209417596037
"frozenset({' ', 'DRUG GM'})",frozenset({'GROCERY'}),0.02507026419336706,0.9477234401349073,0.022821810005621137,0.9103139013452916,0.9605269457255479,1.0,-0.0009378670208076804,0.5828836424957843,-0.040447046011137994,0.024023668639053253,-0.7156082742658754,0.4671972828197395
frozenset({'SPIRITS'}),frozenset({'GROCERY'}),0.011129848229342328,0.9477234401349073,0.01011804384485666,0.9090909090909091,0.9592364930443221,1.0,-0.0004299742072350569,0.5750421585160197,-0.04120340091563127,0.010664770707429789,-0.7390029325513212,0.45988353283726946
"frozenset({'NUTRITION', 'DRUG GM', 'DELI'})","frozenset({'GROCERY', 'PRODUCE'})",0.01551433389544688,0.483867341202923,0.014052838673412029,0.9057971014492754,1.871994706642961,1.0,0.00654595918088776,5.478946685692049,0.4731510791366907,0.028955293027565436,0.8174831664977793,0.4674199261893217
"frozenset({'NUTRITION', 'DRUG GM', 'DELI'})",frozenset({'PRODUCE'}),0.01551433389544688,0.5008431703204047,0.014052838673412029,0.9057971014492754,1.8085443810081492,1.0,0.0062825904998071,5.298741730444936,0.45411442274751634,0.027976723366159355,0.8112759498629064,0.46692773142048505
"frozenset({'NUTRITION', 'DRUG GM', 'GROCERY', 'DELI'})",frozenset({'PRODUCE'}),0.01551433389544688,0.5008431703204047,0.014052838673412029,0.9057971014492754,1.8085443810081492,1.0,0.0062825904998071,5.298741730444936,0.45411442274751634,0.027976723366159355,0.8112759498629064,0.46692773142048505
"frozenset({'MEAT', 'NUTRITION'})",frozenset({'PRODUCE'}),0.03159078133783024,0.5008431703204047,0.028442945474985947,0.900355871886121,1.7976802425201002,1.0,0.012620918396848372,5.0093953264273665,0.4582025216785617,0.05643542270800803,0.8003751082042897,0.47857299767145556
"frozenset({'MEAT', 'NUTRITION', 'GROCERY'})",frozenset({'PRODUCE'}),0.03147835862844295,0.5008431703204047,0.02833052276559865,0.8999999999999999,1.7969696969696969,1.0,0.012564801833646617,4.991568296795949,0.45792222867092275,0.056212357796118675,0.799662162162162,0.47828282828282825
"frozenset({'MEAT', 'NUTRITION'})","frozenset({'GROCERY', 'PRODUCE'})",0.03159078133783024,0.483867341202923,0.02833052276559865,0.896797153024911,1.8533946738282023,1.0,0.013044775393139812,5.00114748696478,0.4754699805779443,0.058158319870759284,0.8000458889471975,0.4776736694492585
frozenset({' '}),frozenset({'GROCERY'}),0.0387858347386172,0.9477234401349073,0.03462619449128724,0.8927536231884058,0.9419980401258445,1.0,-0.002132050235699047,0.4874435987420807,-0.06020149245741578,0.036376520609424826,-1.051519401589529,0.46464490174841405
"frozenset({'MEAT-PCKGD', 'MEAT', 'DELI', 'PASTRY'})",frozenset({'PRODUCE'}),0.012141652613827993,0.5008431703204047,0.010792580101180439,0.888888888888889,1.7747848858959971,1.0,0.004711516313141798,4.49241146711636,0.44191703653123937,0.021490933512424443,0.7774024024024025,0.45521885521885525
"frozenset({'MEAT-PCKGD', 'MEAT', 'GROCERY', 'PASTRY', 'DELI'})",frozenset({'PRODUCE'}),0.012029229904440697,0.5008431703204047,0.010680157391793142,0.8878504672897196,1.7727115390666792,1.0,0.004655399749940045,4.4508150646430575,0.4411997221090962,0.021267069621670028,0.7753220510229856,0.4545874109737038
"frozenset({'MEAT-PCKGD', 'MEAT', 'DELI', 'PASTRY'})","frozenset({'GROCERY', 'PRODUCE'})",0.012141652613827993,0.483867341202923,0.010680157391793142,0.8796296296296297,1.8179148595621644,1.0,0.00480520822373067,4.287871319237255,0.45544913838026263,0.022006022700949732,0.7667840460804958,0.45085106016797466
frozenset({'SALAD BAR'}),frozenset({'GROCERY'}),0.03642495784148398,0.9477234401349073,0.031928049465992134,0.8765432098765433,0.9248934581081676,1.0,-0.002592736886308032,0.4234401349072514,-0.07772503660055831,0.03353010625737898,-1.3616089207487048,0.4551162075479988
"frozenset({'MEAT-PCKGD', 'MEAT', 'DRUG GM', 'DELI'})","frozenset({'GROCERY', 'PRODUCE'})",0.027993254637436762,0.483867341202923,0.02450815064643058,0.8755020080321285,1.8093843776593361,1.0,0.010963128953397658,4.145710710982973,0.46020857075552785,0.05028835063437139,0.7587868354270929,0.4630762828264732
"frozenset({'MEAT-PCKGD', 'MEAT', 'DRUG GM', 'DELI'})",frozenset({'PRODUCE'}),0.027993254637436762,0.5008431703204047,0.02450815064643058,0.8755020080321285,1.7480561978553948,1.0,0.01048792024623038,4.009356470652233,0.4402603314466891,0.04859563085153812,0.7505834147400413,0.4622178951496221
"frozenset({'MEAT-PCKGD', 'MEAT', 'GROCERY', 'DELI', 'DRUG GM'})",frozenset({'PRODUCE'}),0.027993254637436762,0.5008431703204047,0.02450815064643058,0.8755020080321285,1.7480561978553948,1.0,0.01048792024623038,4.009356470652233,0.4402603314466891,0.04859563085153812,0.7505834147400413,0.4622178951496221
"frozenset({'NUTRITION', 'GROCERY', 'DELI'})",frozenset({'PRODUCE'}),0.0238336143901068,0.5008431703204047,0.020798201236649803,0.8726415094339622,1.7423448319674735,1.0,0.008861298245314694,3.919305477484229,0.43646329734087425,0.04127621597501115,0.7448527536970933,0.45708394214683523
"frozenset({'SALAD BAR', 'DRUG GM'})",frozenset({'GROCERY'}),0.017537942664418212,0.9477234401349073,0.015289488476672287,0.8717948717948718,0.9198832010219911,1.0,-0.001331630878138904,0.40775716694772324,-0.08143050583368898,0.016094674556213016,-1.4524400330851954,0.4439638653161785
"frozenset({'MEAT-PCKGD', 'MEAT', 'DRUG GM', 'PASTRY'})","frozenset({'GROCERY', 'PRODUCE'})",0.019224283305227657,0.483867341202923,0.016750983698707138,0.871345029239766,1.8007932237657338,1.0,0.007448980849274891,4.011758393377277,0.45340555560684237,0.034442903374942206,0.7507327456083029,0.4529819941737863
"frozenset({'MEAT-PCKGD', 'MEAT', 'DRUG GM', 'PASTRY'})",frozenset({'PRODUCE'}),0.019224283305227657,0.5008431703204047,0.016750983698707138,0.871345029239766,1.73975623683226,1.0,0.007122632700979289,3.8798099034186695,0.4335413531752258,0.03328121509939692,0.7422554133080447,0.45239529800933304
"frozenset({'MEAT-PCKGD', 'MEAT', 'GROCERY', 'PASTRY', 'DRUG GM'})",frozenset({'PRODUCE'}),0.019224283305227657,0.5008431703204047,0.016750983698707138,0.871345029239766,1.73975623683226,1.0,0.007122632700979289,3.8798099034186695,0.4335413531752258,0.03328121509939692,0.7422554133080447,0.45239529800933304
frozenset({'FLORAL'}),frozenset({'GROCERY'}),0.017088251826869027,0.9477234401349073,0.014839797639123103,0.868421052631579,0.916323281513392,1.0,-0.001355139168128825,0.39730185497470477,-0.0850078014994101,0.015621301775147929,-1.5169779286927003,0.44203970781045143
